datetime,temp,humidity,precip,windgust,windspeed,cloudcover,visibility,uvindex,solarradiation,pressure,weather
10:00:00,31.2,70.96,0.0,32.0,11.8,44.0,10.0,5.0,528.1,1009.3,cerah
11:00:00,32.5,64.27,0.0,32.0,16.7,44.0,10.0,7.0,708.4,1010.1,cerah
12:00:00,32.9,65.39,0.0,31.0,11.8,66.3,10.0,8.0,845.3,1009.3,berawan
13:00:00,30.6,70.08,0.0,32.4,12.7,66.3,10.0,9.0,880.8,1007.4,berawan
14:00:00,32.9,65.7,0.0,33.8,10.9,66.3,10.0,9.0,886.3,1007.2,berawan
15:00:00,32.6,65.55,0.0,36.7,15.4,44.0,10.0,9.0,864.2,1006.1,cerah
16:00:00,33.2,60.28,0.0,38.5,13.5,44.0,10.0,7.0,663.3,1006.1,cerah
17:00:00,31.8,67.41,0.0,39.2,7.6,44.0,10.0,5.0,489.7,1006.5,cerah
18:00:00,30.9,70.0,0.0,39.2,5.4,54.8,10.0,2.0,201.9,1007.2,berawan
19:00:00,29.1,79.07,0.0,37.4,5.4,54.8,10.0,0.0,38.0,1007.5,berawan
20:00:00,27.4,86.05,0.0,35.3,5.4,44.0,10.0,0.0,0.0,1008.1,cerah
21:00:00,27.4,86.05,0.0,40.0,6.2,44.0,10.0,0.0,0.0,1009.2,cerah
22:00:00,26.8,89.4,0.0,38.9,5.4,44.0,10.0,0.0,0.0,1010.2,cerah
23:00:00,26.1,91.83,0.0,42.5,7.2,44.0,10.0,0.0,0.0,1010.4,cerah
00:00:00,27.5,83.34,0.0,44.3,2.6,44.0,10.0,0.0,0.0,1010.4,cerah
01:00:00,27.9,80.2,0.0,45.4,11.8,44.0,10.0,0.0,0.0,1009.5,cerah
02:00:00,27.6,82.13,0.0,47.5,3.6,44.0,10.0,0.0,0.0,1009.3,cerah
03:00:00,27.0,83.67,0.0,36.4,3.6,25.0,10.0,0.0,0.0,1009.0,cerah
04:00:00,26.0,88.75,0.0,29.5,5.4,25.0,10.0,0.0,0.0,1009.0,cerah
05:00:00,25.2,94.2,0.0,29.5,3.4,66.3,10.0,0.0,0.0,1009.3,berawan
06:00:00,26.0,88.76,0.0,29.2,9.4,50.0,10.0,0.0,0.0,1009.0,berawan
07:00:00,25.6,91.67,0.0,28.4,5.4,66.3,10.0,0.0,6.7,1010.3,berawan
08:00:00,25.9,94.23,0.0,27.4,8.0,66.3,8.0,1.0,128.9,1011.4,berawan
09:00:00,29.8,80.97,16.0,27.0,7.2,66.3,10.0,3.0,328.4,1011.3,hujan
10:00:00,30.1,75.85,0.0,26.3,4.6,66.3,10.0,6.0,563.1,1012.2,berawan
11:00:00,31.6,64.29,0.0,25.2,10.9,66.3,10.0,8.0,753.5,1011.4,berawan
12:00:00,31.8,64.11,0.0,27.0,10.0,66.3,10.0,9.0,932.3,1011.1,berawan
13:00:00,32.9,61.61,0.0,29.2,11.8,66.3,10.0,9.0,931.7,1010.2,berawan
14:00:00,32.3,65.28,0.0,28.8,9.7,71.7,10.0,9.0,895.9,1009.3,berawan
15:00:00,31.8,68.5,0.3,26.6,13.6,60.2,10.0,8.0,761.1,1009.1,hujan
16:00:00,31.2,69.38,0.0,27.7,8.0,71.7,10.0,5.0,457.6,1008.5,berawan
17:00:00,29.1,69.33,0.0,28.4,5.4,71.7,10.0,4.0,359.5,1008.2,berawan
18:00:00,28.1,71.1,0.0,31.7,6.4,71.7,10.0,2.0,180.9,1008.2,berawan
19:00:00,27.8,74.27,0.0,32.4,5.4,71.7,10.0,0.0,35.4,1008.4,berawan
20:00:00,26.1,87.33,0.0,32.0,3.6,71.7,10.0,0.0,0.0,1009.2,berawan
21:00:00,26.0,88.18,0.0,30.2,5.4,71.7,10.0,0.0,0.0,1010.1,berawan
22:00:00,25.7,89.81,0.0,28.4,3.6,90.0,10.0,0.0,0.0,1011.2,berawan
23:00:00,25.8,90.79,0.0,27.0,3.6,71.7,10.0,0.0,0.0,1011.4,berawan
00:00:00,25.6,91.07,0.0,26.3,3.6,71.7,10.0,0.0,0.0,1011.3,berawan
01:00:00,25.6,94.21,0.0,25.9,3.6,90.0,10.0,0.0,0.0,1010.3,berawan
02:00:00,25.3,94.2,0.0,25.6,3.6,71.7,10.0,0.0,0.0,1010.1,berawan
03:00:00,25.1,95.43,0.0,24.1,3.6,71.7,10.0,0.0,0.0,1010.0,berawan
04:00:00,24.9,95.9,0.0,22.7,3.6,90.0,10.0,0.0,0.0,1009.9,berawan
05:00:00,24.9,95.11,0.0,24.1,3.6,71.7,10.0,0.0,0.0,1009.5,berawan
06:00:00,24.7,96.04,0.0,24.5,3.6,71.7,10.0,0.0,0.0,1009.5,berawan
07:00:00,24.9,97.76,0.0,23.8,3.6,71.7,10.0,0.0,5.8,1010.3,berawan
08:00:00,26.8,89.4,0.0,21.2,3.6,71.7,10.0,1.0,119.6,1011.3,berawan
09:00:00,28.9,80.46,0.0,20.5,3.6,60.0,10.0,3.0,310.8,1011.9,berawan
10:00:00,31.1,72.56,0.0,19.4,9.4,38.6,10.0,5.0,483.7,1011.4,cerah
11:00:00,33.2,58.74,0.0,16.2,7.6,38.6,10.0,7.0,699.2,1010.5,cerah
12:00:00,33.6,57.43,0.0,13.0,7.6,38.6,10.0,8.0,826.0,1010.2,cerah
13:00:00,33.8,58.31,0.0,14.0,7.6,55.4,10.0,9.0,907.6,1009.3,berawan
14:00:00,33.7,56.53,0.0,14.8,9.4,38.6,10.0,10.0,957.9,1008.4,cerah
15:00:00,34.1,57.06,0.0,15.5,7.6,50.0,10.0,8.0,790.5,1007.3,cerah
16:00:00,33.9,58.9,0.0,16.9,5.4,55.4,10.0,7.0,663.8,1007.1,berawan
17:00:00,32.7,59.88,0.0,18.0,7.2,66.3,10.0,4.0,445.7,1007.1,berawan
18:00:00,31.8,59.97,0.0,18.7,9.4,66.3,10.0,2.0,219.0,1007.4,berawan
19:00:00,30.2,66.21,0.0,18.4,7.6,66.3,10.0,0.0,40.1,1008.1,berawan
20:00:00,28.7,72.2,0.0,17.3,5.4,80.0,10.0,0.0,0.0,1009.4,berawan
21:00:00,27.7,77.86,0.0,16.6,3.6,66.3,10.0,0.0,0.0,1010.1,berawan
22:00:00,26.8,85.58,0.0,16.9,2.6,66.3,10.0,0.0,0.0,1010.4,berawan
23:00:00,25.9,89.62,0.0,17.6,3.6,66.3,10.0,0.0,0.0,1011.1,berawan
00:00:00,25.9,90.21,0.0,17.3,4.6,66.3,10.0,0.0,0.0,1010.5,berawan
01:00:00,25.2,91.64,0.0,16.2,3.6,66.3,10.0,0.0,0.0,1010.2,berawan
02:00:00,25.2,94.2,0.0,15.1,3.6,66.3,10.0,0.0,0.0,1010.1,berawan
03:00:00,25.2,94.2,0.0,14.8,3.6,66.3,10.0,0.0,0.0,1009.4,berawan
04:00:00,24.9,95.11,0.0,14.4,3.6,66.3,10.0,0.0,0.0,1009.2,berawan
05:00:00,24.8,94.8,0.0,14.0,6.4,66.3,10.0,0.0,0.0,1008.5,berawan
06:00:00,24.7,95.73,0.0,12.6,3.6,66.3,10.0,0.0,0.0,1009.2,berawan
07:00:00,25.0,93.58,0.0,13.7,1.8,66.3,10.0,0.0,8.0,1009.4,berawan
08:00:00,28.9,78.53,0.0,14.8,5.4,66.3,10.0,1.0,148.0,1010.4,berawan
09:00:00,29.8,77.65,0.0,15.1,4.6,66.3,10.0,4.0,388.1,1011.0,berawan
10:00:00,31.1,70.49,0.0,14.4,7.6,66.3,10.0,6.0,629.4,1010.5,berawan
11:00:00,31.6,66.51,0.0,13.0,6.4,66.3,10.0,8.0,775.3,1010.5,berawan
12:00:00,32.6,61.84,0.0,17.6,6.6,66.3,10.0,8.0,844.1,1010.3,berawan
13:00:00,32.9,60.22,0.0,20.9,10.2,66.3,10.0,9.0,926.1,1009.4,berawan
14:00:00,32.9,61.3,0.0,22.3,8.4,71.7,10.0,10.0,965.4,1008.3,berawan
15:00:00,32.3,62.37,0.0,24.8,7.6,71.7,10.0,9.0,850.2,1008.3,berawan
16:00:00,31.0,68.8,0.0,20.5,6.6,71.7,10.0,6.0,645.7,1008.1,berawan
17:00:00,29.1,77.05,0.0,19.8,9.4,71.7,10.0,4.0,384.8,1007.6,berawan
18:00:00,28.2,83.27,0.0,13.7,2.8,71.7,10.0,2.0,180.6,1008.0,berawan
19:00:00,28.1,84.34,0.0,13.3,5.4,71.7,10.0,0.0,37.4,1008.1,berawan
20:00:00,27.0,88.84,0.0,14.0,1.8,71.7,10.0,0.0,0.0,1007.5,berawan
21:00:00,26.0,94.23,0.0,15.8,1.8,50.0,10.0,0.0,0.0,1009.0,cerah
22:00:00,25.9,94.84,0.0,16.6,2.8,66.3,10.0,0.0,0.0,1009.5,berawan
23:00:00,26.0,93.02,0.0,15.8,3.6,66.3,10.0,0.0,0.0,1009.5,berawan
00:00:00,25.2,94.81,0.0,13.0,2.6,66.3,10.0,0.0,0.0,1010.1,berawan
01:00:00,25.2,97.76,0.0,13.0,3.6,66.3,10.0,0.0,0.0,1009.4,berawan
02:00:00,25.2,94.81,0.0,13.7,5.4,66.3,10.0,0.0,0.0,1009.2,berawan
03:00:00,25.1,94.81,0.0,18.0,1.8,66.3,10.0,0.0,0.0,1008.3,berawan
04:00:00,25.0,94.19,0.0,17.3,5.4,50.0,10.0,0.0,0.0,1008.0,cerah
05:00:00,24.9,95.73,0.0,16.9,3.6,66.3,10.0,0.0,0.0,1007.3,berawan
06:00:00,25.0,94.19,0.0,15.5,3.6,50.0,10.0,0.0,0.0,1008.0,cerah
07:00:00,25.8,90.2,0.0,14.8,6.6,66.3,10.0,0.0,7.4,1009.3,berawan
08:00:00,27.8,83.76,0.0,14.4,5.4,66.3,10.0,1.0,139.2,1009.4,berawan
09:00:00,28.9,80.33,0.0,13.7,8.4,66.3,10.0,4.0,395.9,1010.1,berawan
10:00:00,30.2,77.85,0.0,13.0,8.4,66.3,10.0,6.0,649.9,1010.3,berawan
11:00:00,31.1,69.36,0.0,10.8,7.6,66.3,10.0,8.0,815.5,1010.2,berawan
12:00:00,31.0,75.03,0.0,9.4,11.2,71.7,10.0,9.0,901.6,1009.5,berawan
13:00:00,30.9,75.5,0.0,9.7,13.8,71.7,10.0,10.0,973.5,1009.2,berawan
14:00:00,31.2,73.63,0.0,11.2,12.1,71.7,10.0,9.0,887.8,1008.3,berawan
15:00:00,31.1,74.08,0.0,10.4,13.0,71.7,10.0,8.0,768.0,1007.4,berawan
16:00:00,30.7,74.99,0.0,14.8,6.4,71.7,10.0,6.0,589.8,1007.3,berawan
17:00:00,30.2,77.96,0.0,14.8,9.4,71.7,10.0,4.0,370.8,1008.1,berawan
18:00:00,29.7,79.16,0.0,11.2,5.4,71.7,10.0,2.0,196.1,1008.3,berawan
19:00:00,28.8,84.41,0.0,9.4,3.6,66.3,10.0,0.0,30.6,1008.3,berawan
20:00:00,27.9,85.54,0.0,9.0,2.8,66.3,10.0,0.0,0.0,1009.4,berawan
21:00:00,27.6,85.67,0.0,8.3,7.6,66.3,10.0,0.0,0.0,1010.2,berawan
22:00:00,27.2,86.86,0.0,6.1,9.4,66.3,10.0,0.0,0.0,1010.4,berawan
23:00:00,27.2,86.86,0.0,5.0,9.4,66.3,10.0,0.0,0.0,1011.2,berawan
00:00:00,26.8,87.96,0.0,7.6,4.6,66.3,10.0,0.0,0.0,1011.2,berawan
01:00:00,26.1,92.42,0.0,13.7,5.4,66.3,10.0,0.0,0.0,1010.3,berawan
02:00:00,25.8,93.92,0.0,15.1,5.4,66.3,10.0,0.0,0.0,1009.2,berawan
03:00:00,25.8,90.2,0.0,15.5,5.4,66.3,10.0,0.0,0.0,1008.3,berawan
04:00:00,25.9,88.17,0.0,8.3,6.4,66.3,10.0,0.0,0.0,1008.2,berawan
05:00:00,25.8,89.32,0.0,7.6,3.6,66.3,10.0,0.0,0.0,1008.2,berawan
06:00:00,24.9,94.8,0.0,7.6,5.4,66.3,10.0,0.0,0.0,1008.3,berawan
07:00:00,25.1,94.19,0.0,8.3,6.4,66.3,10.0,0.0,5.0,1009.1,berawan
08:00:00,27.9,84.59,0.0,8.3,0.0,54.8,10.0,1.0,124.4,1010.0,berawan
09:00:00,29.1,79.07,0.0,9.7,3.6,44.0,10.0,4.0,360.7,1010.5,cerah
10:00:00,31.2,68.93,0.0,10.8,3.6,44.0,10.0,7.0,655.8,1010.5,cerah
11:00:00,31.7,67.08,0.0,10.8,7.6,44.0,10.0,8.0,843.1,1010.3,cerah
12:00:00,31.9,66.13,0.0,8.6,13.0,44.0,10.0,10.0,974.6,1010.1,cerah
13:00:00,31.1,74.56,0.0,6.8,14.8,44.0,10.0,10.0,1017.2,1009.2,cerah
14:00:00,31.8,70.62,0.0,12.2,11.2,44.0,10.0,10.0,956.5,1008.4,cerah
15:00:00,31.8,69.17,0.0,18.0,11.2,44.0,10.0,9.0,891.9,1008.2,cerah
16:00:00,31.0,74.79,0.0,21.2,13.0,27.7,10.0,7.0,674.7,1007.0,cerah
17:00:00,31.0,70.48,0.0,20.9,11.2,27.7,10.0,4.0,448.0,1007.0,cerah
18:00:00,29.9,77.92,0.0,19.1,8.5,44.0,10.0,2.0,228.7,1008.2,cerah
19:00:00,29.0,79.05,0.1,16.2,9.4,25.0,10.0,0.0,39.1,1009.0,hujan
20:00:00,27.2,88.28,0.0,12.2,8.4,55.4,10.0,0.0,0.0,1009.4,berawan
21:00:00,26.9,88.83,0.0,10.1,8.4,55.4,10.0,0.0,0.0,1010.2,berawan
22:00:00,26.3,91.25,0.0,6.8,8.0,55.4,10.0,0.0,0.0,1010.5,berawan
23:00:00,26.3,91.54,0.0,7.6,8.9,55.4,10.0,0.0,0.0,1011.3,berawan
00:00:00,26.2,88.77,0.0,8.6,8.9,55.4,10.0,0.0,0.0,1011.1,berawan
01:00:00,26.3,87.35,0.0,10.4,12.8,55.4,10.0,0.0,0.0,1010.5,berawan
02:00:00,26.1,88.76,0.0,15.8,8.0,55.4,10.0,0.0,0.0,1010.3,berawan
03:00:00,25.4,90.6,0.0,21.2,8.9,55.4,10.0,0.0,0.0,1010.1,berawan
04:00:00,25.2,88.11,0.0,16.2,7.9,55.4,10.0,0.0,0.0,1009.4,berawan
05:00:00,25.0,88.97,0.0,15.8,26.9,55.4,10.0,0.0,0.0,1010.1,berawan
06:00:00,24.7,88.2,0.0,14.8,7.9,55.4,10.0,0.0,0.0,1010.0,berawan
07:00:00,24.1,94.15,0.0,11.5,8.0,55.4,10.0,0.0,6.4,1010.1,berawan
08:00:00,26.3,83.44,0.0,11.9,8.0,66.3,10.0,1.0,113.7,1010.3,berawan
09:00:00,28.9,74.94,0.0,12.6,4.4,66.3,10.0,3.0,286.0,1010.3,berawan
10:00:00,30.8,71.59,0.0,12.2,7.6,66.3,10.0,5.0,481.5,1010.3,berawan
11:00:00,31.7,65.33,0.0,12.6,7.6,80.0,10.0,6.0,608.7,1010.4,berawan
12:00:00,32.1,63.86,0.0,16.2,9.4,80.0,10.0,8.0,786.6,1010.1,berawan
13:00:00,31.8,68.06,0.0,20.5,12.8,66.3,10.0,9.0,850.8,1009.3,berawan
14:00:00,31.4,70.54,0.0,20.9,16.6,71.7,10.0,9.0,867.9,1008.6,berawan
15:00:00,26.2,82.92,2.0,19.1,16.4,71.7,10.0,8.0,823.9,1008.4,hujan
16:00:00,27.8,86.52,0.0,21.2,7.2,66.3,10.0,6.0,635.0,1008.1,berawan
17:00:00,29.3,82.06,0.0,22.3,6.4,66.3,10.0,5.0,479.2,1008.2,berawan
18:00:00,29.1,79.58,0.0,23.4,6.4,66.3,10.0,2.0,199.3,1008.4,berawan
19:00:00,27.0,91.59,0.0,22.7,5.4,66.3,10.0,0.0,30.5,1009.3,berawan
20:00:00,26.9,90.43,0.0,22.0,5.4,80.0,10.0,0.0,0.0,1010.3,berawan
21:00:00,26.1,93.93,0.0,21.2,7.9,66.3,10.0,0.0,0.0,1011.1,berawan
22:00:00,25.9,93.32,0.0,20.5,3.6,66.3,10.0,0.0,0.0,1011.1,berawan
23:00:00,25.7,93.61,0.0,22.0,6.2,66.3,10.0,0.0,0.0,1011.1,berawan
00:00:00,25.2,93.63,0.0,23.0,7.6,80.0,10.0,0.0,0.0,1010.7,berawan
01:00:00,25.2,93.63,0.0,25.2,5.4,80.0,10.0,0.0,0.0,1010.1,berawan
02:00:00,24.9,94.18,0.0,26.3,5.4,80.0,10.0,0.0,0.0,1009.0,berawan
03:00:00,24.7,95.11,0.0,27.4,4.6,66.3,10.0,0.0,0.0,1008.3,berawan
04:00:00,24.8,95.73,0.0,19.1,7.2,66.3,10.0,0.0,0.0,1008.2,berawan
05:00:00,24.2,97.75,0.0,18.7,4.4,66.3,10.0,0.0,0.0,1008.3,berawan
06:00:00,24.1,94.77,0.0,18.4,6.6,66.3,10.0,0.0,0.0,1009.3,berawan
07:00:00,24.1,98.06,0.0,15.8,5.4,44.0,10.0,0.0,8.5,1010.1,cerah
08:00:00,27.1,86.57,0.0,16.9,3.6,44.0,10.0,2.0,161.4,1010.5,cerah
09:00:00,29.0,74.71,0.0,20.5,3.6,44.0,10.0,4.0,373.7,1011.3,cerah
10:00:00,30.9,68.56,0.0,22.7,3.6,44.0,10.0,6.0,564.0,1011.4,cerah
11:00:00,32.0,62.31,0.0,24.8,5.4,44.0,10.0,6.0,579.0,1011.2,cerah
12:00:00,32.8,58.65,0.0,24.8,7.6,55.4,10.0,6.0,634.4,1010.3,berawan
13:00:00,32.6,68.44,0.0,29.2,7.6,55.4,10.0,7.0,704.1,1009.2,berawan
14:00:00,32.8,60.88,0.0,31.7,4.6,55.4,10.0,8.0,790.1,1008.2,berawan
15:00:00,32.7,60.19,0.0,32.4,5.4,66.3,10.0,7.0,743.4,1007.3,berawan
16:00:00,31.1,64.68,0.0,29.2,7.2,66.3,10.0,6.0,585.2,1007.0,berawan
17:00:00,31.9,64.76,0.0,27.7,8.4,66.3,10.0,4.0,384.6,1007.4,berawan
18:00:00,30.0,70.29,0.0,27.0,6.6,66.3,10.0,2.0,208.4,1008.2,berawan
19:00:00,28.7,75.89,0.0,26.6,10.2,66.3,10.0,0.0,31.7,1009.1,berawan
20:00:00,27.2,83.7,0.0,24.1,7.6,66.3,10.0,0.0,0.0,1009.5,berawan
21:00:00,26.8,86.14,0.0,27.4,9.4,66.3,10.0,0.0,0.0,1010.2,berawan
22:00:00,25.9,90.21,0.0,31.3,6.6,66.3,10.0,0.0,0.0,1010.4,berawan
23:00:00,25.8,89.32,0.0,31.3,5.4,71.7,9.0,0.0,0.0,1011.1,berawan
00:00:00,24.8,94.18,0.6,29.5,5.4,71.7,10.0,0.0,0.0,1010.5,hujan
01:00:00,24.9,95.11,0.0,28.4,3.6,66.3,10.0,0.0,0.0,1009.6,berawan
02:00:00,25.1,94.76,0.0,28.4,3.6,80.0,10.0,0.0,0.0,1010.0,berawan
03:00:00,25.1,94.19,0.0,26.3,3.6,80.0,10.0,0.0,0.0,1009.6,berawan
04:00:00,25.1,94.19,0.0,29.9,5.4,80.0,10.0,0.0,0.0,1009.4,berawan
05:00:00,25.1,94.19,0.0,31.3,5.4,80.0,10.0,0.0,0.0,1009.5,berawan
06:00:00,25.0,94.5,0.0,35.6,3.6,66.3,10.0,0.0,0.0,1009.4,berawan
07:00:00,25.1,94.81,0.0,36.0,8.5,66.3,10.0,0.0,6.0,1009.4,berawan
08:00:00,28.4,79.37,0.0,34.9,3.6,66.3,10.0,1.0,117.4,1010.4,berawan
09:00:00,29.3,73.08,0.0,34.2,9.2,66.3,10.0,3.0,268.9,1011.1,berawan
10:00:00,30.2,70.78,0.0,38.5,3.6,54.8,10.0,5.0,511.2,1010.5,berawan
11:00:00,31.3,67.4,0.0,40.0,11.2,66.3,10.0,6.0,571.5,1010.2,berawan
12:00:00,32.6,63.88,0.0,37.4,12.1,66.3,10.0,4.0,431.7,1009.4,berawan
13:00:00,33.6,57.81,0.0,34.6,7.6,66.3,10.0,5.0,486.8,1008.4,berawan
14:00:00,32.2,61.34,0.0,38.2,7.6,66.3,10.0,8.0,783.8,1007.4,berawan
15:00:00,32.8,62.88,0.0,38.2,9.4,66.3,10.0,6.0,605.4,1007.1,berawan
16:00:00,31.8,63.7,0.0,32.8,9.4,71.7,10.0,4.0,356.0,1006.4,berawan
17:00:00,31.2,67.82,0.0,33.8,6.6,71.7,10.0,3.0,255.0,1006.3,berawan
18:00:00,30.1,73.92,0.0,32.4,3.6,71.7,10.0,1.0,102.5,1007.2,berawan
19:00:00,28.9,79.56,0.0,31.7,3.6,71.7,10.0,0.0,19.6,1008.3,berawan
20:00:00,26.2,96.84,0.0,29.2,4.6,71.7,8.0,0.0,0.0,1009.2,berawan
21:00:00,26.1,94.85,12.0,27.4,4.6,71.7,8.0,0.0,0.0,1010.1,hujan
22:00:00,26.7,88.81,0.0,25.6,5.4,90.0,8.0,0.0,0.0,1010.5,berawan
23:00:00,25.1,89.85,0.0,24.5,10.5,71.7,8.0,0.0,0.0,1010.3,berawan
00:00:00,25.8,93.92,1.0,23.8,5.4,71.7,8.0,0.0,0.0,1010.3,hujan
01:00:00,25.3,93.59,0.0,22.7,6.6,71.7,8.0,0.0,0.0,1009.3,berawan
02:00:00,24.8,95.42,0.0,22.0,3.6,71.7,8.0,0.0,0.0,1009.1,berawan
03:00:00,24.7,95.11,0.0,20.9,2.8,71.7,8.0,0.0,0.0,1008.3,berawan
04:00:00,24.1,98.38,0.0,25.6,3.6,71.7,8.0,0.0,0.0,1008.2,berawan
05:00:00,23.9,95.7,0.0,26.3,4.4,66.3,8.0,0.0,0.0,1008.3,berawan
06:00:00,24.1,97.42,0.0,25.9,3.6,66.3,8.0,0.0,0.0,1008.4,berawan
07:00:00,24.6,95.72,0.0,25.9,3.6,66.3,10.0,0.0,6.6,1009.3,berawan
08:00:00,27.2,87.43,0.0,25.2,1.8,44.0,10.0,1.0,140.2,1010.2,cerah
09:00:00,30.1,74.4,0.0,28.4,4.4,44.0,10.0,4.0,371.5,1010.4,cerah
10:00:00,31.1,73.27,0.0,29.5,6.4,44.0,10.0,6.0,608.2,1010.3,cerah
11:00:00,31.6,67.59,0.0,31.7,5.4,44.0,10.0,8.0,789.0,1010.4,cerah
12:00:00,32.3,57.77,0.0,32.8,7.6,55.4,10.0,9.0,907.6,1009.5,berawan
13:00:00,32.7,61.46,0.0,32.8,9.4,55.4,10.0,9.0,876.6,1008.5,berawan
14:00:00,33.0,58.32,0.0,32.8,12.1,55.4,10.0,10.0,956.0,1007.5,berawan
15:00:00,33.2,59.98,0.0,32.0,6.4,55.4,10.0,8.0,840.8,1007.2,berawan
16:00:00,32.1,61.51,0.0,26.3,7.6,55.4,10.0,7.0,683.4,1007.2,berawan
17:00:00,31.9,63.1,0.0,25.9,6.6,55.4,10.0,4.0,430.6,1007.4,berawan
18:00:00,30.1,72.26,0.0,25.9,4.6,66.3,10.0,2.0,196.2,1008.4,berawan
19:00:00,28.3,82.48,0.0,27.0,3.6,66.3,10.0,0.0,27.8,1009.1,berawan
20:00:00,27.1,87.13,0.0,27.4,3.6,66.3,10.0,0.0,0.0,1009.5,berawan
21:00:00,26.8,89.98,0.0,26.3,3.6,66.3,10.0,0.0,0.0,1010.4,berawan
22:00:00,26.3,91.54,0.0,25.6,3.6,66.3,10.0,0.0,0.0,1011.2,berawan
23:00:00,26.0,93.02,0.0,25.9,3.6,66.3,10.0,0.0,0.0,1011.2,berawan
00:00:00,25.7,93.61,0.0,24.8,3.6,66.3,10.0,0.0,0.0,1010.5,berawan
01:00:00,25.8,94.22,0.0,28.4,3.6,66.3,10.0,0.0,0.0,1010.4,berawan
02:00:00,24.2,92.62,0.0,28.1,14.9,89.1,5.0,0.0,0.0,1010.2,berawan
03:00:00,25.0,94.19,0.0,25.2,13.0,89.1,5.0,0.0,0.0,1009.0,berawan
04:00:00,27.1,83.68,0.0,20.5,14.4,100.0,,0.0,0.0,1010.0,berawan
05:00:00,25.0,88.68,0.0,20.9,5.4,50.0,10.0,0.0,0.0,1009.0,cerah
06:00:00,25.0,94.19,0.0,27.0,5.4,50.0,10.0,0.0,0.0,1009.0,cerah
07:00:00,24.2,97.75,0.0,29.2,5.4,71.7,10.0,0.0,6.6,1010.3,berawan
08:00:00,25.9,93.32,0.0,26.6,3.6,71.7,10.0,1.0,99.1,1010.5,berawan
09:00:00,27.6,83.63,15.0,28.8,1.8,71.7,10.0,3.0,269.9,1011.2,hujan
10:00:00,29.1,77.55,0.0,33.8,1.8,71.7,10.0,4.0,402.1,1011.4,berawan
11:00:00,30.2,73.46,0.0,33.8,3.6,71.7,10.0,4.0,384.3,1011.5,berawan
12:00:00,30.2,73.46,0.0,32.0,9.4,71.7,10.0,2.0,240.5,1011.2,berawan
13:00:00,31.8,71.07,0.0,33.8,11.2,66.3,10.0,3.0,306.0,1009.6,berawan
14:00:00,31.1,73.61,0.0,33.1,14.8,66.3,10.0,5.0,519.8,1008.5,berawan
15:00:00,29.0,76.79,0.0,33.8,15.6,66.3,7.0,5.0,506.9,1008.3,berawan
16:00:00,29.1,77.05,0.0,29.2,8.4,66.3,10.0,6.0,551.8,1008.4,berawan
17:00:00,28.0,84.06,0.0,25.9,19.0,71.7,10.0,3.0,295.4,1009.2,berawan
18:00:00,25.9,93.62,1.0,20.9,14.5,89.1,8.0,1.0,134.8,1010.1,hujan
19:00:00,25.1,95.43,0.0,20.9,10.3,94.5,7.0,0.0,18.2,1010.4,berawan
20:00:00,25.2,97.76,0.0,21.6,8.4,77.1,7.0,0.0,0.0,1011.3,berawan
21:00:00,24.9,92.66,7.0,21.2,10.2,77.1,7.0,0.0,0.0,1011.5,hujan
22:00:00,24.2,93.54,0.0,20.9,11.8,77.1,7.0,0.0,0.0,1012.3,berawan
23:00:00,24.1,92.62,0.0,21.6,10.0,77.1,7.0,0.0,0.0,1012.2,berawan
00:00:00,23.9,94.14,0.6,20.9,7.6,77.1,8.6,0.0,0.0,1012.4,hujan
01:00:00,23.8,94.76,0.0,20.2,5.4,77.1,7.0,0.0,0.0,1011.4,berawan
02:00:00,24.2,95.3,0.0,19.8,5.4,100.0,7.0,0.0,0.0,1010.3,berawan
03:00:00,24.8,94.18,0.0,19.4,12.0,77.1,7.0,0.0,0.0,1009.6,berawan
04:00:00,24.2,95.09,0.0,23.8,6.4,77.1,7.0,0.0,0.0,1009.4,berawan
05:00:00,24.2,98.38,0.0,24.8,6.4,77.1,7.0,0.0,0.0,1010.3,berawan
06:00:00,24.3,97.75,0.0,25.2,5.4,77.1,7.0,0.0,0.0,1011.1,berawan
07:00:00,24.7,96.04,0.0,26.3,2.5,71.7,7.5,0.0,2.6,1011.3,berawan
08:00:00,25.8,95.45,0.0,26.6,5.4,71.7,10.0,0.0,37.6,1012.0,berawan
09:00:00,27.8,86.24,0.0,25.9,2.0,71.7,10.0,1.0,130.6,1012.2,berawan
10:00:00,30.0,72.96,0.0,22.7,5.4,71.7,10.0,2.0,236.7,1011.5,berawan
11:00:00,30.4,71.16,0.0,23.4,3.6,71.7,10.0,4.0,445.9,1011.1,berawan
12:00:00,29.9,73.07,0.0,24.5,7.6,71.7,10.0,5.0,530.5,1010.5,berawan
13:00:00,30.4,68.28,0.0,24.8,5.4,90.0,10.0,4.0,404.8,1009.8,berawan
14:00:00,31.6,65.77,0.0,23.8,5.4,71.7,10.0,5.0,503.9,1008.4,berawan
15:00:00,31.2,66.42,0.0,23.4,10.2,71.7,10.0,4.0,353.9,1007.5,berawan
16:00:00,32.0,64.37,0.0,17.6,7.1,71.7,10.0,5.0,531.3,1007.5,berawan
17:00:00,31.3,66.65,0.0,20.5,3.6,71.7,10.0,3.0,343.1,1008.1,berawan
18:00:00,29.4,69.5,0.0,23.4,8.4,66.3,10.0,2.0,189.8,1009.1,berawan
